reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
51e516f0-d896-4bd7-bc7a-fe678fedcc69,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"error!!!!masa hp mati sendiri klo pas klik nih apps,prbaiki om uninstall dlu klo dah tanpa bug donlot lgi🙏🙏🙏",1,4,1.1,2019-02-20 05:44:21,,,1.1
41fb4cbe-dc20-4a85-a746-8788404926b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Fitur pada Data Keluarga tidak berfungsi Dan setelah update, data tidak ditemukan.",1,1,2.2.3,2021-11-21 00:36:41,,,2.2.3
90d0010e-755a-4782-8ce3-37648ddaddde,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yang sangat bagus. Selama saya menggunakan aplikasi ini, belum pernah terjadi error, lancar jaya. :')",5,1,2.2.2,2021-10-05 15:12:11,,,2.2.2
359d1ea0-5881-4a36-bba9-9ff75e2db145,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong diperbaiki untuk aplikasinya masih banyak kekurangan dan belum siap dipakai apalagi diwajibkan memakai,1,1,2.2.2,2021-09-28 05:45:55,,,2.2.2
b41e23bf-56e5-4e78-9aa1-d4bdc9fda174,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Maaf admin,katanya token sudah masuk ke kotak masuk email yg terhubung,tp sy cek berkali kali tidak ada token yg masuk lewat email. Tolong solusinya",3,5,2.1.0,2021-06-28 06:17:55,,,2.1.0
dd310166-dcbd-41aa-aa64-8c87e404b55a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Padahal udh waktunya untuk pembaharuan data tp malah gk bisa dibuka pdahal bru upgrade 🙄,1,1,2.2.2,2021-08-19 08:06:36,,,2.2.2
e4ed1d24-84af-49f0-b493-b06d1b80d790,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Token sudah dikirimkan ke email.. tapi bo'ooong Gak ada email ttg token yang masuk..,1,0,2.1.0,2021-07-26 04:13:00,,,2.1.0
463d7b63-671d-4f99-83f6-202296b9b99d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak bisa masuk Uda berapa kali login mana waktunya nginput tggal brp hri LG... 😭😭😭 Masa data q GK upgrade hanya Krn aplikasi yg baru ... Trus dtuntut harus bisa 😭😭😭 mensedih,1,0,2.2.2,2021-09-07 05:59:18,,,2.2.2
be3b2d7d-cf38-4767-889a-2a2ac9388a3d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Belum siap pakai aplikasinya. Tidak pernah sinkron dg server. Mudah-mudahan segera diperbaiki.,1,0,2.2.2,2021-09-24 12:08:22,,,2.2.2
86d9280d-56e9-41b1-8be8-67a25b247605,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pilih unit verifikasi saja, tidak keluar2 bagaimana suruh ngisi, tolong diperbaiki web dan aps nya 🙏",1,0,2.2.2,2021-09-02 16:02:07,,,2.2.2
5abbfd4c-1a20-4adc-a529-fa9fb34e9188,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lucu ya, aplikasi berstandar nasional tapi tidak bisa gunakan fitur ubah pasword dan lainnya",1,0,,2024-02-23 00:55:29,,,
964e9b02-8245-4145-82f7-e4251bb06b15,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong ya admin MY SAPK BKN yg terhormat kalo aplikasi belum layak jgn di launching bikin pusing !!! Masih banyak errornya yg gk jelas diluar nalar..aplikasi cacat !!!,1,11,2.1.0,2021-06-24 06:18:37,,,2.1.0
8d1c2230-767f-43f7-8bd8-ba126121b50a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus, cuma perlu terus diperbaiki...jangan ""diantepkeun bae"". Biar pengguna ""bahagia"" dan sukses memasukan datanya.👍🤔",5,0,,2021-09-27 14:34:45,,,
d3151f96-b1fe-43a3-a8c5-a79438610c55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Udah coba berkali-kali buka kartu ASN digital selalu tidak muncul, padahal sdh di update apknya",3,24,2.4.0,2022-07-23 22:58:46,,,2.4.0
b28f3371-e431-47ad-b71f-d3641cf3f9f1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasix kok gak berfungsi ya. Saya sudak ketik dengan benar NIP dan NIK kok gak bisa dibuka???,3,2,1.1.1,2019-08-31 14:56:21,,,1.1.1
77a87250-9490-421d-ba86-55f33dc5519f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Susah log dan input data selalu tertulis server dalam kendala. Mungkin ada solusi buat kita yg mau update data ?,1,0,,2021-08-27 20:47:42,,,
16243f1c-5c06-4f4c-995c-7741268521b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya kacau banget. Berkali-kali mengulang keterangannya token invalid atau gangguan server.,1,0,,2022-09-21 21:09:12,,,
22b37387-193d-4fd3-baeb-000e0cd926e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini .ada yg ngurus gak sih.mengajukan riwayat jabatan tahun 2021.sampai 2023 hampir habis.statusnya tetep input berkas.aplikasi parah banget.,1,3,3.1.3,2023-12-22 17:07:24,,,3.1.3
6735ceeb-847b-409c-a793-75817037950d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bintang 3 dulu kalau sdh bisa data di-update baru bintang 5. Mau update data app langsung tutup sendiri. Perbaiki aplikasinya,3,1,3.1.4,2024-01-27 05:17:52,,,3.1.4
339ae212-2873-416b-8620-146c1386e1c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gak jelas pak, dicoba reset password katanya ada gangguan server, giliran diulangin lagi token invalid",1,2,2.4.0,2022-09-09 08:42:08,,,2.4.0
35cd101c-1d2b-41e0-a52a-dc732bffebd4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Klo mau belajar sabar ini salah satu aplikasi yg menguji kesabaran kita, dari pagi sampe sore ga bisa login, pas bisa login gagal upload, hadeh...",5,3,2.2.2,2021-09-14 03:32:01,,,2.2.2
44684cb3-afc4-4d80-afac-3f3ac5e62a24,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi gak jelas, gangguan server mulu, terlalu maksain Aplikasi instansi negara tapi kayak aplikasi amatiran",1,0,2.2.2,2021-09-28 03:22:43,,,2.2.2
17b725d9-6663-4740-a981-53e60275410d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"semoga bisa cepat diperbaiki min.. entah server entah apa lagi yg salah, login ga bisa2.. terimakasih semangat min",2,25,2.1.0,2021-05-26 15:27:51,,,2.1.0
615a0238-2a19-40db-9992-010bb7a0518c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Data sdh di entry, tapi stelah masuk lagi, data tidak ada prubahan. Mohon petunjuk🙏",3,2,2.1.0,2021-07-24 01:03:04,,,2.1.0
61dfee55-4572-4741-8ed3-59312afd1bc4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah logout, tidak bisa login lagi, sudah hampir 1-2 minggu ini, apa aplikasi dalam perawatan??",2,2,2.0.1,2020-04-03 00:36:03,,,2.0.1
f7b2b837-73b4-464b-bf5b-48a747041240,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ngk bisa menambah kan data sama sekali. Terjadi kesalahan server aja terus.,1,0,,2021-09-23 07:26:24,,,
6428204a-aee7-4ee5-9579-4c4b5d06b3ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantaf Lanjutkan tapi, masih ada ketidak singkronan antara email dan pasword.",5,1,2.1.0,2021-07-16 09:24:44,,,2.1.0
740e925b-e1fc-47c7-9b8c-58f6c3ab5c33,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong perbaiki sistemnya... Saya lupa pswrd mau ganti paswrd cuma ga ada lanjutannya setelah memasukkan email beserta NIP,1,1,3.1.6,2024-03-31 13:56:56,,,3.1.6
bf8bbe96-921b-439e-ace8-085af40da46e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya lupa password dan ketika klik lupa password disuruh masukkan NIP, pas saya klik tombol ""berilutnya"" gak ada kelanjutannnya, gimana ni min??",5,1,2.0.4,2021-06-10 22:48:56,,,2.0.4
fc0cb304-fb09-4761-a7de-ac2bb900e60d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi paling payah yang pernah saya pakai. sering tidak mau terbuka dan server sedanga bermasalah....,1,0,2.2.2,2021-09-22 21:59:54,,,2.2.2
9aff30bc-9b9f-40f3-8a67-ad3399367c6b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Username dan pasward sudah benar tapi tidak bisa masuk, data not faund in AUTH BKN..huffft",3,1,2.2.2,2021-08-23 04:26:29,,,2.2.2
96c1b1eb-f30a-4be1-96a3-c069b71a7b6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"koq tidak bisa memperbaiki data yang sudah centang hijau..,semoga ada versi yang lebih baik lagi..",1,1,2.2.2,2021-08-23 07:03:33,,,2.2.2
679e4c14-45e0-44af-8354-d65145fdc7a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi kyak aplikasi beta. Sangat jelek. Belum siap pakai ya jangan di publish dan maksa digunakan,1,0,2.2.2,2021-09-16 04:46:17,,,2.2.2
664495bd-9227-4b6b-9ffd-5a1beee80963,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setiap kali akan mengedit selalu muncul ""kesalahan pada server"" sehingga data tidak dapat di edit.",1,0,2.2.2,2021-09-20 19:25:48,,,2.2.2
f65a85ac-4f00-4b69-a42f-a916ae535788,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa jadi balik ke masa lalu? versi lama msh the best! tolong kpd admin yth agar memperbaiki data server (restore backup),1,5,2.0,2019-10-23 01:21:14,,,2.0
7d47055e-c7fe-40b0-8fc0-de29361c8586,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,awalnya bintang 5.. namun setelah update. kok gak bisa buka apa2 pdhal jaringan GOOD lho yaa .. gimana mau nyusun E-Kinerja,1,6,3.1.1,2023-11-08 10:52:02,,,3.1.1
8034d738-608a-4ddb-92a3-37cab6ac6d5f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi belum siap rilis dipaksakan, masih banyak bugs, tolong diperbaiki lagi, jangan asal rilis",1,2,2.2.2,2021-10-11 17:58:00,,,2.2.2
9b1fd498-bccb-4641-af2a-75ffe3c0d871,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"setelah update, mengapa data yang sdh pernah ada malah tudak ada, bagaimana ya",3,0,2.0.1,2019-12-01 08:47:03,,,2.0.1
c869a34a-b69d-472e-8a05-8c1a15c99274,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Koneksi sering sibuk, kalau nggak serius mengelola aplikasi baik ditutup saja, hanya bikin penuh google play 👎👎👎",1,2,2.0.2,2020-10-06 12:59:57,,,2.0.2
96cec929-c3fb-413a-8bc1-b807329e7951,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"fungsi aplikasi ini apa ya tolong jelaskan? apa apa tidak bisa, liat kartu virtual ASN aja lemot banget. Parah buang buang anggaran",1,0,3.1.6,2024-08-24 02:17:35,,,3.1.6
079a9584-10b3-40a5-80e5-16e34a7bd5fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sebaiknya ada layanan edit/perbaiki soalnya kalau sudah berwarna hijau tidak bisa diperbaiki lagi. Ini saran semoga bisa segera di perbaiki sistem nya,1,0,2.2.2,2021-10-01 07:23:25,,,2.2.2
54b9b0b8-33be-4d75-8a12-fbcb3e622d01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus dan sangat membantu.. saya biaa melihat data saya apa udah lengkap dan benar atau tidak. Terima kasih telah membuat aplikasi ini..🤗🙏🙏🙏🙏,5,1,2.0.1,2020-02-17 13:20:35,,,2.0.1
c94e0a03-9568-415a-b59f-96d66f9dfe0c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat Sulit, nge hang lah, maintenance lah. Dari tgl 15 september sampai sekarang blum bisa input",2,0,2.2.2,2021-09-27 05:46:40,,,2.2.2
9fc6794a-57c7-4cb1-b3f2-c979e603018a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kinerja Apk nya lemot, terus kalau ng save ilang lagi. Mohon diperhatikan dan diperbaiki",1,0,2.2.2,2021-09-13 14:09:45,,,2.2.2
5e4629d4-07f5-4223-8001-c44d5f2bf7b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Knpa ya belum bisa di buka,kalau updet data selalu tidak bisa katanya belum bisa terbuka",4,1,2.2.2,2021-08-28 15:35:18,,,2.2.2
1034c9fe-f1ef-45ac-b8a8-b23e8ed551f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah aktivasi data, tapi di aplikasi ini kok gak berubah juga. PHP. Tolong diperbaiki. Trimakasih",1,3,2.4.0,2022-08-26 08:58:17,,,2.4.0
24ae5b66-add3-470a-b477-a88457b02ab7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nggak bisa masuk, diupdate nggak bisa terbuka. Aduan password nggak pernah diproses udah 2 bulan lebih.",1,5,2.0.3,2020-12-08 13:46:26,,,2.0.3
5789e67c-351b-4b38-b393-aa6000b0f807,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Untuk Edit. profil blm bs swhingga data masih banyak yg kosong... mhn admin untuk memperbaikikinya,5,13,Beta,2019-01-07 23:22:29,,,Beta
5195f9e9-0312-4f04-af4f-53f880f72bfd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awalnya login lancar2 aja..tapi sekarang(akhir2 ini) kok PARAH BANGET untuk login... padahal pasword udah reset, pakai token yg dikirim lwt email...tapi saat login selalu : ""upss...user name dan pasword anda salh...""😢😠😠 aplikasi macam apa ini..?!😠😠😠 cuman menambah beban dan mempersulit saja kami org2 di kampung yg jauh dari jangkauan sinyal...😢😢😠",5,4,2.2.2,2021-09-01 12:41:34,,,2.2.2
ddb0bbaa-c80b-4171-85e0-05f2226664a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi praktis & sangat berguna. bintang 5 tunggu semua fitur di aplikasi berfungsi. terima kasih,4,1,1.1.1,2019-04-03 03:40:05,,,1.1.1
9e075a7f-28d2-46be-9fb3-bb513cf6cea7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi tidak jelas sangat mubazir, sedang terjadi kendala pada server, silahkan coba beberapa saat lagi",1,0,2.2.2,2021-10-10 11:37:41,,,2.2.2
70c13ccf-a59e-4b6f-b581-00bc1a5d2894,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sering terjadi gangguan,setiap mau login gak bisa terus,banyak kekurangan nya,memperumit orang tua",1,0,3.1.6,2024-10-05 09:25:06,,,3.1.6
af9ec3b2-3a99-4015-9215-66fced4e1c81,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dari awal update data tidak bisa, padahal sdh diburu deadline, data sdh dipersiapkan jauh2 hari... server oh server.",1,0,2.2.2,2021-09-16 06:16:06,,,2.2.2
d994d4f8-6918-4d1e-810d-18521f54c7c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Data kok tidak berubah ya? Padahal sudah update data sesuai ketentuan. Tolong dijawab. Terima kasih,2,0,,2022-09-07 11:46:28,,,
92d0c751-89c1-4c66-be2b-8778f94b2f96,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok ga ada lagi info naik pangkat di bagian notifikasi. Padahal dulu bisa dilacak proses naik pangkat di sana,3,4,2.3.3,2022-06-09 10:06:08,,,2.3.3
a3d99a86-b7d4-4aeb-956a-157edca48923,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah update malah tidak bisa login di hp, keterangannya user atau password salah. Tp login pakai pc bisa.",2,12,3.1.1,2023-11-02 04:58:30,,,3.1.1
3f55510a-cdb9-4fb9-9b6e-f80f8d2f18c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat kecewa, Masa Jam 3 Malam masi error saja haduh parah. ni aplikasi......",1,0,2.2.3,2022-02-17 23:11:57,,,2.2.3
9c0bb477-562c-4792-b41d-a4780a861120,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Server eror terus,padahal saya sudah menyelesaikan 4 dari 12...apakah data yang sudah saya input akan hilang,kalau saya update aplikasinya..mohon solusinya",1,0,,2021-09-19 10:45:07,,,
874aa8cd-f3a4-4c43-ac58-4a7c161e0471,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sudah reset password, tetep ga bisa masuk dengan password yang baru dari email.. Terus gimana ini..???",1,2,2.2.2,2021-08-16 13:52:35,,,2.2.2
14556ad1-5900-478b-8f16-0fc31e07cfcf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kalau belum siap aplikasinya jangan dipaksakan. aplikasi lemot & sering error!!!,1,0,2.2.2,2021-09-27 14:46:23,,,2.2.2
4bdf8b7f-6424-4b97-b2dd-1cd867915853,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk karpeg virtual nya loading mulu ngak mau kebuka, tolong apk nya di tingkatkan lagi.",1,1,2.5.0,2023-06-14 10:03:27,,,2.5.0
85d60d2c-7b24-472e-87c6-512b2cb49c4f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak dapat login.. karena password tidak sesuai... padahal NIK sudah tepat..mohon admin membantu,1,0,1.1.1,2019-08-21 02:40:21,,,1.1.1
9dc9af6b-8a87-4a41-b80f-854612926e00,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sekali dan praktis untuk update data dan kebutuhan isian data ketika diluar komputer dan laptop,5,0,,2023-12-30 16:06:27,,,
09cfde90-2beb-4fe3-a3ba-0949f6f8ce93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi mandiri utk ASN ini sangat bagus...krn secara mandiri ASN dapat memasukan dokumen2 penting yg dibutuhkan BKD ...,5,3,2.1.0,2021-06-29 11:06:05,,,2.1.0
d0f40fa4-2d7f-41c4-86fa-db643a2b4c4a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bisa login karena gangguan koneksi atau server, mohon untuk segera diperbaiki Payah.......",1,0,2.0.1,2020-04-30 13:55:24,,,2.0.1
